4.565014654887185053e-01	3.170113746662496235e-01	8.643373088117671521e-02	6.184598579839344349e-17
5.265014654887185674e-01	2.704003830474367986e-01	8.932319636303789889e-02	1.314938183004071978e-28
6.065014654887185275e-01	2.354436372679593048e-01	8.148096262820184177e-02	1.088686782012628267e-32
6.865014654887185985e-01	2.089152557469847737e-01	6.903862910117082585e-02	4.607527438648914564e-02
7.765014654887185674e-01	1.831669300018921864e-01	5.517333531503052640e-02	1.388000375915114382e-01
8.665014654887185364e-01	1.608693018971869004e-01	4.446028319874153339e-02	2.180616761575392692e-01
9.665014654887186252e-01	1.407245886722544304e-01	3.595659450201865726e-02	2.777882343216001582e-01
1.066501465488718603e+00	1.219316633391002852e-01	2.546933583255043057e-02	3.948297801000911766e-01
1.166501465488718470e+00	1.068676458211882119e-01	2.008437435876034641e-02	4.520817187654865843e-01
1.276501465488718567e+00	9.278856773663780866e-02	1.358499930230189570e-02	5.261060082995056009e-01
1.386501465488718443e+00	8.162005837662503205e-02	1.134507955982229019e-02	5.485728587347458163e-01
1.506501465488718550e+00	6.920823641554250949e-02	6.152697866454839674e-03	6.383273766447552511e-01
1.626501465488718434e+00	5.988352916686654620e-02	2.364308498678655522e-03	6.946179725531297366e-01
1.756501465488718550e+00	4.957047245674880281e-02	4.935989688759312606e-03	7.094331348720497310e-01
1.886501465488718443e+00	4.223980376166873441e-02	3.573533678992089815e-03	7.478967019051117049e-01
2.026501465488718789e+00	3.567718658988956043e-02	2.349739402261567366e-03	7.789127601947760660e-01
2.166501465488718470e+00	3.012543667500963002e-02	1.408090631169154347e-03	8.139990808034153202e-01
2.316501465488718381e+00	2.493728764763863612e-02	1.043762422421471011e-03	8.428270514092334187e-01
2.466501465488718292e+00	2.088019378739992479e-02	9.261123395975819203e-04	8.612175710944398599e-01
2.626501465488718434e+00	1.712448739979629403e-02	1.445055540510802776e-03	8.779767032698774232e-01
2.786501465488718576e+00	1.426589779507299836e-02	1.658863071107288031e-03	8.915119177044176224e-01
2.956501465488718505e+00	1.158851312418099529e-02	8.117216440505854898e-04	9.152815191748027157e-01
3.126501465488718434e+00	9.457036062781988203e-03	1.810226874412710660e-23	9.363198821491635071e-01
3.306501465488718594e+00	8.267661028303762913e-03	2.001902790176689795e-15	9.384766924538763266e-01
3.485501465488718420e+00	5.521524533896836340e-03	3.580955192204622601e-06	9.663265538645429142e-01
3.676501465488718257e+00	5.588169353488048330e-03	1.799095173324405459e-04	9.573602089792683234e-01
3.866501465488718647e+00	4.002460018367641828e-03	3.508810545732719442e-04	9.709827644058810492e-01
4.066501465488718381e+00	3.283865383209525271e-03	1.339753146857786299e-03	9.647496951994772862e-01
4.266501465488718559e+00	3.841253192698698780e-03	1.083475668523748272e-03	9.530722908425472983e-01
4.486501465488719198e+00	2.094341988197549829e-03	2.565411539243410855e-03	9.596039494332744280e-01
4.706501465488718949e+00	1.640269686886532217e-03	2.003024334434535137e-03	9.696688642676550840e-01
4.926501465488718701e+00	1.107220055731302074e-03	1.104799569022634192e-03	9.894791649769102415e-01
5.046501465488718807e+00	1.714002293309124878e-03	1.996785323242932070e-24	9.843823671941019926e-01
5.266501465488718559e+00	1.291989942911236401e-03	1.031518129650362309e-12	9.940548202814765144e-01
5.506501465488718772e+00	7.606042640730609553e-04	2.369101466891109301e-03	9.764864009792055821e-01
5.716501465488718736e+00	4.768737707071542373e-04	5.485012594254725987e-04	9.977226908751082313e-01
5.935501465488719042e+00	4.428107187460108662e-04	1.490801560940872026e-03	9.882022750550957246e-01
6.156501465488719127e+00	5.584000866376045546e-04	4.641753134874974018e-04	9.962463622025851118e-01
